voltage,current_mA
0.95448265,4.0
0.95445232,4.0
0.95415544,4.0
0.95452919,4.0
0.95463829,4.0
0.95437774,4.0
0.95454349,4.0
0.95461673,4.0
0.95483732,4.0
0.9548069,4.0
0.95478544,4.0
0.95497617,4.0
0.95514783,4.0
0.95520153,4.0
0.95551385,4.0
0.96043415,4.0
0.95640487,4.0
0.95559015,4.0
0.95540771,4.0
0.95543041,4.0
0.95554008,4.0
0.95538749,4.0
0.95547866,4.0
0.95553646,4.0
0.95558118,4.0
0.95579452,4.0
0.95561695,4.0
0.95558595,4.0
0.9557516,4.0
0.95563716,4.0
0.9555973,4.0
0.95550193,4.0
0.95557641,4.0
0.95564374,4.0
0.95537614,4.0
0.95573253,4.0
0.95577068,4.0
0.95592212,4.0
0.95585298,4.0
0.95591373,4.0
0.95591077,4.0
0.95600433,4.0
0.95575342,4.0
0.9557868,4.0
0.95563068,4.0
0.95579395,4.0
0.95556926,4.0
0.95569086,4.0
0.95579757,4.0
0.95572004,4.0
0.95589942,4.0
0.9559185,4.0
0.95590305,4.0
0.95625,4.0
0.95603713,4.0
0.95606813,4.0
0.95588579,4.0
0.95606517,4.0
0.95622367,4.0
0.95625534,4.0
0.95616054,4.0
0.95635423,4.0
0.95615043,4.0
0.95594482,4.0
0.95601329,4.0
0.95611171,4.0
0.95606575,4.0
0.9561695,4.0
0.95582494,4.0
0.95565624,4.0
0.955937,4.0
0.95588035,4.0
0.95607109,4.0
0.95612354,4.0
0.95607652,4.0
0.95615396,4.0
0.9562273,4.0
0.95599784,4.0
0.95619449,4.0
0.95607175,4.0
0.95610218,4.0
0.95607833,4.0
0.9560956,4.0
0.9560646,4.0
0.95605745,4.0
0.95608367,4.0
0.95600681,4.0
0.95611944,4.0
0.95623626,4.0
0.95608539,4.0
0.95633516,4.0
0.95618858,4.0
0.95573377,4.0
0.95576362,4.0
0.95558834,4.0
0.95568904,4.0
0.95599184,4.0
0.95575761,4.0
0.9559555,4.0
0.95608663,4.0
0.95563964,4.0
0.95576772,4.0
0.95574388,4.0
0.95579633,4.0
0.95583629,4.0
0.95563421,4.0
0.95551624,4.0
0.95566463,4.0
0.95557641,4.0
0.9555293,4.0
0.9556694,4.0
0.95586194,4.0
0.95559606,4.0
0.95542087,4.0
0.95553226,4.0
0.95533618,4.0
0.9554882,4.0
0.95546731,4.0
0.95537195,4.0
0.95639715,4.0
0.95593404,4.0
0.95520095,4.0
0.95549535,4.0
0.95604724,4.0
0.95669574,4.0
0.95736875,4.0
0.95559902,4.0
0.95561332,4.0
0.95594358,4.0
0.95673694,4.0
0.95788908,4.0
0.95640735,4.0
0.95565748,4.0
0.95563964,4.0
0.95546913,4.0
0.95567655,4.0
0.95573377,4.0
0.95574274,4.0
